Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth
19557563,1711932911,2024-04-01 00:55:11,0.0,0,0.0,0.0039166129736523,12.0764239115533,3505.52
19557563,1711932911,2024-04-01 00:55:11,0.2,0,616.676908992196,0.0030470427017784,9.39520437449989,3505.52
19557563,1711932911,2024-04-01 00:55:11,0.0,0,0.0,0.000612403315157,1.88827491723823,3505.52
19557563,1711932911,2024-04-01 00:55:11,0.0,0,0.0,0.0006126353740108,1.88899044392154,3505.52
19557564,1711932923,2024-04-01 00:55:23,0.1,0,308.338454496098,0.00784175,24.1791307554478,3505.52
19557564,1711932923,2024-04-01 00:55:23,0.0,0,0.0,0.0039114981002189,12.0606527898593,3505.52
19557564,1711932923,2024-04-01 00:55:23,0.0,0,0.0,0.0021206418257596,6.53875423094499,3505.52
19557565,1711932935,2024-04-01 00:55:35,0.0,0,0.0,0.0022116913777472,6.81949501236941,3505.52
19557566,1711932947,2024-04-01 00:55:47,0.2,0,616.676908992196,0.0022718711464156,7.00505238100082,3505.52
19557567,1711932959,2024-04-01 00:55:59,0.3,0,925.015363488294,0.0027982828525068,8.62818209984907,3505.52
19557567,1711932959,2024-04-01 00:55:59,0.14,0,431.673836294537,0.0028766025134013,8.86967173181773,3505.52
19557569,1711932983,2024-04-01 00:56:23,0.0,0,0.0,0.0042032757057797,12.9603153494111,3505.52
19557569,1711932983,2024-04-01 00:56:23,1.5,0,4625.07681744147,0.0016321008108775,5.032394416078,3505.52
19557569,1711932983,2024-04-01 00:56:23,0.0243349322776583,0,75.0339540876038,0.0023134280243569,7.13318821618197,3505.52
19557570,1711932995,2024-04-01 00:56:35,0.0,0,0.0,0.0020422286367505,6.29697621583341,3505.52
19557570,1711932995,2024-04-01 00:56:35,0.0,0,0.0,0.0018629477753975,5.74418437873031,3505.52
19557570,1711932995,2024-04-01 00:56:35,0.0,0,0.0,0.0018629477753975,5.74418437873031,3505.52
19557570,1711932995,2024-04-01 00:56:35,0.153,0,471.75783537903,0.0019916940160773,6.14115854746411,3505.52
19557571,1711933007,2024-04-01 00:56:47,0.0,0,0.0,0.0035621209929794,10.9833888170339,3505.52
19557571,1711933007,2024-04-01 00:56:47,0.1325,0,408.54845220733,0.0019824894310813,6.11277727234485,3505.52
19557572,1711933019,2024-04-01 00:56:59,0.2,0,616.676908992196,0.0027352585943769,8.43385407637357,3505.52
19557573,1711933031,2024-04-01 00:57:11,1.0,0,3083.38454496098,0.0022948377785873,7.07586733968873,3505.52
19557573,1711933031,2024-04-01 00:57:11,0.16,0,493.341527193757,0.002819633926223,8.69401567056375,3505.52
19557575,1711933055,2024-04-01 00:57:35,0.0,0,0.0,0.0041485675907405,12.7916291930155,3505.52
19557575,1711933055,2024-04-01 00:57:35,0.2,0,616.676908992196,0.0026392097146837,8.13769844516667,3505.52
19557575,1711933055,2024-04-01 00:57:35,0.25,0,770.846136240245,0.0019295264353419,5.94947198982713,3505.52
19557575,1711933055,2024-04-01 00:57:35,0.25,0,770.846136240245,0.0024064387548619,7.41997606513636,3505.52
19557575,1711933055,2024-04-01 00:57:35,0.0,0,0.0,0.0003711792192014,1.14448826789643,3505.52
19557575,1711933055,2024-04-01 00:57:35,0.0,0,0.0,0.0018332604616169,5.65264697423761,3505.52
19557576,1711933067,2024-04-01 00:57:47,0.175,0,539.592295368171,0.0027607269159941,8.51238270563415,3505.52
19557576,1711933067,2024-04-01 00:57:47,0.199,0,613.593524447235,0.0028335734231555,8.73699649996993,3505.52
19557577,1711933079,2024-04-01 00:57:59,0.0,0,0.0,0.0021118716239412,6.51171232620197,3505.52
19557577,1711933079,2024-04-01 00:57:59,0.0,0,0.0,0.0019264770226738,5.94006947793504,3505.52
19557577,1711933079,2024-04-01 00:57:59,0.0,0,0.0,0.0018694151470932,5.76412577266319,3505.52
19557577,1711933079,2024-04-01 00:57:59,2.219,0,6842.03030526841,0.001927999644032,5.94476430509869,3505.52
19557578,1711933091,2024-04-01 00:58:11,0.0,0,0.0,0.0036583101499879,11.2799769771466,3505.52
19557579,1711933103,2024-04-01 00:58:23,0.0,0,0.0,0.0028763577904093,8.86891715672623,3505.52
19557579,1711933103,2024-04-01 00:58:23,0.0,0,0.0,0.0036923351625889,11.3848891751429,3505.52
19557579,1711933103,2024-04-01 00:58:23,0.0,0,0.0,0.0037199285035669,11.4699700562581,3505.52
19557579,1711933103,2024-04-01 00:58:23,0.1495,0,460.965989471666,0.0021243015706556,6.55003863179586,3505.52
19557581,1711933127,2024-04-01 00:58:47,0.0,0,0.0,0.0041835715001952,12.8995597064412,3505.52
19557581,1711933127,2024-04-01 00:58:47,2.5,0,7708.46136240245,0.0029646004495403,9.14100320809697,3505.52
19557582,1711933139,2024-04-01 00:58:59,0.16625,0,512.612680599763,0.0024100711793275,7.43117622659439,3505.52
19557582,1711933139,2024-04-01 00:58:59,0.1,0,308.338454496098,0.0030767246007078,9.4867250829238,3505.52
19557583,1711933151,2024-04-01 00:59:11,0.1,0,308.338454496098,0.00698675,21.5428369695061,3505.52
19557584,1711933163,2024-04-01 00:59:23,0.0,0,0.0,0.0014661840841476,4.52080934512853,3505.52
19557584,1711933163,2024-04-01 00:59:23,1.286556222293349,0,3966.9475720427,0.0010235257582264,3.15592350428491,3505.52
19557584,1711933163,2024-04-01 00:59:23,0.1325399999999999,0,408.671787589128,0.0020160818943338,6.21635575436477,3505.52
19557584,1711933163,2024-04-01 00:59:23,0.0,0,0.0,0.0035042341313199,10.8049013624368,3505.52
19557584,1711933163,2024-04-01 00:59:23,0.0,0,0.0,0.0042249748844636,13.0272222616036,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.3,0,925.015363488294,0.0023819356452054,7.34442355551807,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0014133788471986,0,4.35799049362719,0.002322840494601,7.16221048146241,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0014277742807073,0,4.4023771508259,0.0021307791820494,6.57001159865577,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0014472483986565,0,4.46242334513725,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0014150607614841,0,4.36317648214091,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0015016430358529,0,4.63014292879724,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0014137340402692,0,4.35908569045134,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0013736536786216,0,4.23550252279071,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0014070765457982,0,4.33855807489132,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0014055461370806,0,4.3338392363042,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0013448691861058,0,4.14674886343305,0.002131000196218,6.57069307032758,3505.52
19557585,1711933175,2024-04-01 00:59:35,0.0013818923381107,0,4.26090547813082,0.002131000196218,6.57069307032758,3505.52
19557586,1711933187,2024-04-01 00:59:47,0.0,0,0.0,0.0025786289888248,7.95090477133075,3505.52
19557586,1711933187,2024-04-01 00:59:47,0.0,0,0.0,0.0019423191098038,5.98891672455163,3505.52
19557586,1711933187,2024-04-01 00:59:47,0.0,0,0.0,0.0048231984732608,14.871775629732,3505.52
19557587,1711933199,2024-04-01 00:59:59,0.0,0,0.0,0.0042699214155588,13.165809700932,3505.52
19557587,1711933199,2024-04-01 00:59:59,0.0,0,0.0,0.0071217672797232,21.9591471631074,3505.52
19557587,1711933199,2024-04-01 00:59:59,0.4975,0,1533.98381111809,0.0024939049250934,7.68966790263528,3505.52
19557587,1711933199,2024-04-01 00:59:59,0.175,0,539.592295368171,0.0032622185403121,10.0586742294837,3505.52
19557587,1711933199,2024-04-01 00:59:59,0.0,0,0.0,0.0022816905802738,7.0353294715994,3505.52
19557588,1711933211,2024-04-01 01:00:11,0.0,0,0.0,0.0024111346,7.43445516146067,3505.52
19557588,1711933211,2024-04-01 01:00:11,0.0,0,0.0,0.003842768732679,11.848733720202,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0,0,0.0,0.0023690665567482,7.30474320706153,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0014108047140731,0,4.35005345133128,0.0023102047839078,7.12324972639624,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0014496173796653,0,4.46972782456705,0.0023102047839078,7.12324972639624,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0015277916220156,0,4.71076907524387,0.0023102047839078,7.12324972639624,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0014447599006614,0,4.45475034887889,0.0023102047839078,7.12324972639624,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0014534633445793,0,4.48158641334328,0.0023102047839078,7.12324972639624,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0014831820886751,0,4.57322072958392,0.0023102047839078,7.12324972639624,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.001465172765092,0,4.51769105958251,0.0023099651837469,7.12251094696341,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0014438381360502,0,4.45190819412261,0.0023099651837469,7.12251094696341,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0014521788162011,0,4.47762571839426,0.0023102047839078,7.12324972639624,3505.52
19557589,1711933223,2024-04-01 01:00:23,0.0015410990178294,0,4.75180089382983,0.0023102047839078,7.12324972639624,3505.52
19557590,1711933235,2024-04-01 01:00:35,0.15,0,462.507681744147,0.0031355164329673,9.6680029098828,3505.52
19557590,1711933235,2024-04-01 01:00:35,0.15,0,462.507681744147,0.0027234957923712,8.39758483446362,3505.52
19557590,1711933235,2024-04-01 01:00:35,0.175,0,539.592295368171,0.0030503872107601,9.40551678180439,3505.52
19557590,1711933235,2024-04-01 01:00:35,0.0,0,0.0,0.0023043058254143,7.10506096894619,3505.52
19557591,1711933247,2024-04-01 01:00:47,0.0,0,0.0,0.0025484716472852,7.85791809051047,3505.52
19557591,1711933247,2024-04-01 01:00:47,0.014,0,43.1673836294537,0.0036076666688195,11.1238236500089,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.2,0,616.676908992196,0.0024728970177236,7.6248924457291,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014578125186699,0,4.49499658951746,0.0024001161487123,7.40048103905087,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014074458503428,0,4.33969678281665,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014447439149185,0,4.45470105868635,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014606484831045,0,4.50374095842519,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014019694456049,0,4.32281092108571,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0015041515066931,0,4.63787750901745,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014877883534064,0,4.58742361506647,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014768293386598,0,4.55363275836879,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014010681064122,0,4.32003174574926,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0,0,0.0,0.0020595451118554,6.35036956754496,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0,0,0.0,0.002059773478666,6.3510737102393,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014103652650015,0,4.34869846085548,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.0014783297813519,0,4.55825920017616,0.0022018937571219,6.78928518035588,3505.52
19557592,1711933259,2024-04-01 01:00:59,0.001407434588619,0,4.33966205859137,0.0022018937571219,6.78928518035588,3505.52
19557593,1711933271,2024-04-01 01:01:11,0.0,0,0.0,0.0043484237354344,13.40786254078,3505.52
19557594,1711933295,2024-04-01 01:01:35,0.0,0,0.0,0.0029090717492594,8.96978687184928,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0,0,0.0,0.0117178799647611,36.1307299830523,3505.52
19557595,1711933307,2024-04-01 01:01:47,3.0,0,9250.15363488294,0.003506243628849,10.811097416061,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.199,0,613.593524447235,0.0031175725791769,9.61267510842845,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.25,0,770.846136240245,0.003021560998025,9.31663448296738,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0014574898255209,0,4.49400160244926,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0014411718872947,0,4.44368712391696,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0015070772389876,0,4.64689866675701,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0015478902221971,0,4.77274078841888,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.001471555393089,0,4.53737115610463,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0014529076392075,0,4.47987295998815,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0,0,0.0,0.0020796877043958,6.41247692607948,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006032245578801,0,1.8599732789087,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.000612810277607,0,1.88952973896685,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006163441274808,0,1.90042595705178,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006237409991002,0,1.92323335668433,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.000632463418389,0,1.95012792951401,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006319543382948,0,1.94855823981926,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006489513152767,0,2.0009664559563,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006158451314392,0,1.89888736036914,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.000605360677607,0,1.86655975746071,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006355216044937,0,1.95955749328478,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006181237578801,0,1.90591324192099,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006397531662397,0,1.97260502537358,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006129172180879,0,1.88985947759301,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006335865152767,0,1.95359086909989,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.0006244162087446,0,1.92531528766644,0.0022231820248691,6.85492509611654,3505.52
19557595,1711933307,2024-04-01 01:01:47,0.5,0,1541.69227248049,0.0006046698894198,1.86442979184039,3505.52
19557596,1711933319,2024-04-01 01:01:59,0.0,0,0.0,0.0033491080644266,10.3265880452574,3505.52
19557596,1711933319,2024-04-01 01:01:59,0.1,0,308.338454496098,0.0030335679268788,9.3536564618276,3505.52
19557596,1711933319,2024-04-01 01:01:59,0.0,0,0.0,0.0025627831103316,7.9020458344835,3505.52
19557597,1711933331,2024-04-01 01:02:11,0.0,0,0.0,0.0096361483930427,29.7119510280585,3505.52
19557597,1711933331,2024-04-01 01:02:11,0.1019493885111509,0,314.349168903505,0.002268540498681,6.99478271325108,3505.52
19557598,1711933343,2024-04-01 01:02:23,0.0,0,0.0,0.0045759426975347,14.1093909922058,3505.52
19557598,1711933343,2024-04-01 01:02:23,0.0,0,0.0,0.0101406156498866,31.26741757125,3505.52
19557599,1711933355,2024-04-01 01:02:35,0.0,0,0.0,0.0050524096062144,15.5785216946141,3505.52
19557599,1711933355,2024-04-01 01:02:35,0.3,0,925.015363488294,0.0031267441470965,9.64095457920471,3505.52
19557599,1711933355,2024-04-01 01:02:35,0.1365,0,420.881990387174,0.0027919157665079,8.60854992528351,3505.52
19557599,1711933355,2024-04-01 01:02:35,0.0,0,0.0,0.0026059252335212,8.03506959036324,3505.52
19557600,1711933367,2024-04-01 01:02:47,0.0,0,0.0,0.0027049980284892,8.34054911519362,3505.52
19557602,1711933391,2024-04-01 01:03:11,0.0,0,0.0,0.0004888108702485,1.50719188273319,3505.52
19557602,1711933391,2024-04-01 01:03:11,0.0,0,0.0,0.0004951834017722,1.52684084794565,3505.52
19557602,1711933391,2024-04-01 01:03:11,0.0,0,0.0,0.0032220299006206,9.93475719897585,3505.52
19557603,1711933403,2024-04-01 01:03:23,0.0,0,0.0,0.0026500970403338,8.17126825681218,3505.52
19557603,1711933403,2024-04-01 01:03:23,0.14,0,431.673836294537,0.0027828561029855,8.58061549879604,3505.52
19557603,1711933403,2024-04-01 01:03:23,0.2975,0,917.306902125891,0.0023022514278181,7.09872647114881,3505.52
19557604,1711933415,2024-04-01 01:03:35,0.0,0,0.0,0.003834758061129,11.8240337393498,3505.52
19557604,1711933415,2024-04-01 01:03:35,0.0,0,0.0,0.003274245,10.0957564294158,3505.52
19557604,1711933415,2024-04-01 01:03:35,0.145,0,447.090759019342,0.0027713117351112,8.54501977331091,3505.52
19557605,1711933427,2024-04-01 01:03:47,0.16,0,493.341527193757,0.0032361448605419,9.97827904824995,3505.52
19557606,1711933439,2024-04-01 01:03:59,0.2,0,616.676908992196,0.0027107064069059,8.35815024098052,3505.52
19557606,1711933439,2024-04-01 01:03:59,0.0,0,0.0,0.0025502342189452,7.86335277672637,3505.52
19557607,1711933451,2024-04-01 01:04:11,0.0,0,0.0,0.003094115756827,9.54034870492073,3505.52
19557607,1711933451,2024-04-01 01:04:11,0.23325,0,719.199445112149,0.0026393478004897,8.13812421680698,3505.52
19557607,1711933451,2024-04-01 01:04:11,0.435,0,1341.27227705803,0.0029558790370153,9.1141117395074,3505.52
19557607,1711933451,2024-04-01 01:04:11,0.25,0,770.846136240245,0.0020968271592891,6.46532445640674,3505.52
19557607,1711933451,2024-04-01 01:04:11,0.5,0,1541.69227248049,0.0018991248245857,5.85573213307945,3505.52
19557608,1711933463,2024-04-01 01:04:23,0.0,0,0.0,0.0041153583448047,12.689232317347,3505.52
19557610,1711933487,2024-04-01 01:04:47,0.0,0,0.0,0.0043824357705433,13.5127347241776,3505.52
19557610,1711933487,2024-04-01 01:04:47,0.166587,0,513.651781191415,0.0026217203804736,8.08377210236152,3505.52
19557612,1711933511,2024-04-01 01:05:11,2.089,0,6441.19031442349,0.0024322479812516,7.49955583490383,3505.52
19557612,1711933511,2024-04-01 01:05:11,0.0,0,0.0,0.0043479632277277,13.4064426184343,3505.52
19557613,1711933523,2024-04-01 01:05:23,0.5,0,1541.69227248049,0.0027698557720975,8.54053047945653,3505.52
19557614,1711933535,2024-04-01 01:05:35,0.0,0,0.0,0.0040723670526595,12.5566736315788,3505.52
19557615,1711933547,2024-04-01 01:05:47,0.2,0,616.676908992196,0.003115757713315,9.6070791790787,3505.52
19557615,1711933547,2024-04-01 01:05:47,0.1222,0,376.789591394232,0.0027818609363193,8.57754701727779,3505.52
19557616,1711933559,2024-04-01 01:05:59,0.0,0,0.0,0.0048546740444324,14.9688269194261,3505.52
19557616,1711933559,2024-04-01 01:05:59,0.0,0,0.0,0.0043490060601133,13.4096580716951,3505.52
19557618,1711933583,2024-04-01 01:06:23,1.0,0,3083.38454496098,0.0169990872427181,52.4147228826406,3505.52
19557619,1711933595,2024-04-01 01:06:35,0.0,0,0.0,0.0039461494889918,12.1674963464633,3505.52
19557619,1711933595,2024-04-01 01:06:35,0.0,0,0.0,0.0010813456376984,3.33420442704047,3505.52
19557619,1711933595,2024-04-01 01:06:35,0.15,0,462.507681744147,0.0033933624868256,10.4630414473285,3505.52
19557620,1711933607,2024-04-01 01:06:47,0.0,0,0.0,0.0021738352156332,6.70276990717533,3505.52
19557620,1711933607,2024-04-01 01:06:47,0.0,0,0.0,0.0037571184399132,11.5846409312163,3505.52
19557620,1711933607,2024-04-01 01:06:47,0.25,0,770.846136240245,0.0027145307050538,8.36994202278493,3505.52
19557621,1711933619,2024-04-01 01:06:59,0.35,0,1079.18459073634,0.0027943032136543,8.61591134291677,3505.52
19557621,1711933619,2024-04-01 01:06:59,0.0,0,0.0,0.0019940477105404,6.14841589259524,3505.52
19557622,1711933631,2024-04-01 01:07:11,0.0,0,0.0,0.0032638052291916,10.0635666014523,3505.52
19557622,1711933631,2024-04-01 01:07:11,0.0,0,0.0,0.004028220616182,12.4205531916288,3505.52
19557622,1711933631,2024-04-01 01:07:11,0.0,0,0.0,0.0026456707481571,8.15762029592297,3505.52
19557622,1711933631,2024-04-01 01:07:11,0.0,0,0.0,0.0040501207180416,12.4880796272357,3505.52
19557623,1711933643,2024-04-01 01:07:23,0.16578,0,511.163489863631,0.0027918709636907,8.60841178096935,3505.52
19557624,1711933655,2024-04-01 01:07:35,0.0,0,0.0,0.0038991365601574,12.0225374082817,3505.52
19557624,1711933655,2024-04-01 01:07:35,0.2,0,616.676908992196,0.0032947666245453,10.1590324893764,3505.52
19557625,1711933667,2024-04-01 01:07:47,0.0,0,0.0,0.0020223646153998,6.2357277993997,3505.52
19557625,1711933667,2024-04-01 01:07:47,0.0,0,0.0,0.004631545472647,14.2808357296439,3505.52
19557626,1711933679,2024-04-01 01:07:59,0.2,0,616.676908992196,0.0028836446969588,8.89138549176158,3505.52
19557627,1711933691,2024-04-01 01:08:11,0.1,0,308.338454496098,0.0038940742086833,12.0069282319853,3505.52
19557627,1711933691,2024-04-01 01:08:11,0.0,0,0.0,0.0036648285959007,11.3000758525314,3505.52
19557627,1711933691,2024-04-01 01:08:11,0.0,0,0.0,0.0027903609422135,8.60375580408392,3505.52
19557627,1711933691,2024-04-01 01:08:11,0.0,0,0.0,0.0041808382560891,12.891132063807,3505.52
19557628,1711933703,2024-04-01 01:08:23,0.0,0,0.0,0.0040552967685051,12.5040393812389,3505.52
19557628,1711933703,2024-04-01 01:08:23,0.0,0,0.0,0.0008585513851411,2.64724407199897,3505.52
19557629,1711933715,2024-04-01 01:08:35,0.35,0,1079.18459073634,0.0030519152291611,9.4102282501265,3505.52
19557629,1711933715,2024-04-01 01:08:35,0.1,0,308.338454496098,0.002795280264809,8.61892396734677,3505.52
19557629,1711933715,2024-04-01 01:08:35,0.202365,0,623.969113441029,0.0029724201553058,9.16511436800056,3505.52
19557630,1711933727,2024-04-01 01:08:47,0.0,0,0.0,0.0042371962600525,13.0649054622124,3505.52
19557630,1711933727,2024-04-01 01:08:47,0.0,0,0.0,0.0027970799339102,8.62447303923934,3505.52
19557632,1711933751,2024-04-01 01:09:11,0.0,0,0.0,0.0004702727488034,1.45003172557697,3505.52
19557632,1711933751,2024-04-01 01:09:11,0.4,0,1233.35381798439,0.0021169642787663,6.5274149393827,3505.52
19557633,1711933763,2024-04-01 01:09:23,0.0,0,0.0,0.0093554144879801,28.8463404439421,3505.52
19557633,1711933763,2024-04-01 01:09:23,0.1,0,308.338454496098,0.0030385641140813,9.36906162823152,3505.52
19557633,1711933763,2024-04-01 01:09:23,0.0,0,0.0,0.0042494510643726,13.1026917364547,3505.52
19557634,1711933775,2024-04-01 01:09:35,0.3,0,925.015363488294,0.0021761657859867,6.70995595178427,3505.52
19557634,1711933775,2024-04-01 01:09:35,3.0,0,9250.15363488294,0.0090670272681688,27.9571317474116,3505.52
19557634,1711933775,2024-04-01 01:09:35,0.0,0,0.0,0.0039853516902172,12.2883718078498,3505.52
19557634,1711933775,2024-04-01 01:09:35,0.0,0,0.0,0.0034712326081464,10.7031449759233,3505.52
19557634,1711933775,2024-04-01 01:09:35,0.0,0,0.0,0.0007922017954577,2.44266277260477,3505.52
19557634,1711933775,2024-04-01 01:09:35,1.694,0,5223.2534191639,0.0007862737888423,2.42438444862437,3505.52
19557634,1711933775,2024-04-01 01:09:35,0.25,0,770.846136240245,0.0025330774863224,7.81045197251514,3505.52
19557634,1711933775,2024-04-01 01:09:35,0.0,0,0.0,0.0039935991111649,12.3138017781358,3505.52
19557634,1711933775,2024-04-01 01:09:35,0.0,0,0.0,0.0039935991111649,12.3138017781358,3505.52
19557635,1711933787,2024-04-01 01:09:47,0.0,0,0.0,0.0071003674501723,21.8931632594054,3505.52
19557635,1711933787,2024-04-01 01:09:47,3.0,0,9250.15363488294,0.0160157115124978,49.3825973541895,3505.52
19557635,1711933787,2024-04-01 01:09:47,0.0,0,0.0,0.0031786131924353,9.80088679196421,3505.52
19557636,1711933799,2024-04-01 01:09:59,0.4,0,1233.35381798439,0.0037035703732513,11.4195316500585,3505.52
19557636,1711933799,2024-04-01 01:09:59,0.0,0,0.0,0.0042586849211582,13.1311632677578,3505.52
19557636,1711933799,2024-04-01 01:09:59,0.15975,0,492.570681057517,0.0025567395044254,7.88341107343665,3505.52
19557636,1711933799,2024-04-01 01:09:59,0.0,0,0.0,0.0004265204286041,1.31512649766816,3505.52
19557636,1711933799,2024-04-01 01:09:59,0.0,0,0.0,0.0004265204286041,1.31512649766816,3505.52
19557636,1711933799,2024-04-01 01:09:59,0.0,0,0.0,0.0004266079955751,1.31539650031319,3505.52
19557637,1711933811,2024-04-01 01:10:11,0.2,0,616.676908992196,0.0020268076235057,6.24942730192678,3505.52
19557637,1711933811,2024-04-01 01:10:11,0.35,0,1079.18459073634,0.0032333023230508,9.96951441208133,3505.52
19557637,1711933811,2024-04-01 01:10:11,0.25,0,770.846136240245,0.0031383549030948,9.67675500480528,3505.52
19557638,1711933823,2024-04-01 01:10:23,0.0,0,0.0,0.0051266987903972,15.807583816981,3505.52
19557638,1711933823,2024-04-01 01:10:23,0.5,0,1541.69227248049,0.001341034252,4.13492428688011,3505.52
19557638,1711933823,2024-04-01 01:10:23,0.2,0,616.676908992196,0.0023953940127964,7.38592087814873,3505.52
19557638,1711933823,2024-04-01 01:10:23,0.5,0,1541.69227248049,0.0006145526695173,1.8949022032542,3505.52
19557638,1711933823,2024-04-01 01:10:23,0.42,0,1295.02150888361,0.0006133810143372,1.89128953978004,3505.52
19557639,1711933835,2024-04-01 01:10:35,0.0,0,0.0,0.0025697740336787,7.92360153948706,3505.52
19557639,1711933835,2024-04-01 01:10:35,0.0,0,0.0,0.002738334,8.44333673454118,3505.52
19557639,1711933835,2024-04-01 01:10:35,0.185425,0,571.73657924939,0.0026456308743936,8.15749734977683,3505.52
19557640,1711933847,2024-04-01 01:10:47,0.0,0,0.0,0.0043171761466431,13.3115142084336,3505.52
19557640,1711933847,2024-04-01 01:10:47,0.5,0,1541.69227248049,0.0018480736033426,5.69832158649693,3505.52
19557642,1711933871,2024-04-01 01:11:11,0.15,0,462.507681744147,0.0023142644434208,7.13576721779669,3505.52
19557642,1711933871,2024-04-01 01:11:11,0.1,0,308.338454496098,0.0029509529013731,9.09892256900159,3505.52
19557643,1711933883,2024-04-01 01:11:23,0.0,0,0.0,0.0040105066622139,12.3659342597334,3505.52
19557644,1711933895,2024-04-01 01:11:35,0.0,0,0.0,0.0041591902389305,12.8243829022709,3505.52
